CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE;EXT.ZIP_LOWER.0
0000000709;0001095348;VILLAGE;Геновка село;;Генівка село;;55271;;;
0000000710;0001095348;VILLAGE;Долгая Пристань село;;Довга Пристань село;;55240;;;
0000000711;0001095348;VILLAGE;Зеленые Кошары село;;Зелені Кошари село;;55276;;;
0000000712;0000000688;CITY;;;Кам'яна Балка;;;;;
0000000713;0001095348;VILLAGE;Катеринка село;;Катеринка село;;55263;;;
0000000714;0001095348;VILLAGE;Конецполь село;;Кінецьпіль село;;55230;;;
0000000715;0001095348;VILLAGE;Мигия село;;Мигія село;;55223;;;
0000000716;0001095348;VILLAGE;Подгородная поселок;;Підгородна селище;;55222;;;
0000000717;0001095348;VILLAGE;Романова Балка село;;Романова Балка село;;55270;;;
0000000718;0001095348;VILLAGE;Синюхин Брод село;;Синюхин Брід село;;55243;;;
0000000719;0000000688;CITY;;;Степківка;;;;;
0000000720;0000000688;CITY;;;Чаусове;;;;;
0000008709;0000000364;COUNTRY_DISTRICT;Восток;;Схід;20525;;;;
0000010231;0000008709;REGION;Харьковская область;;Харківська область;20538;;;;
0001095216;0000010231;SUBREGION;Первомайский район;;Первомайський район;;;;;
0000000721;0001095216;VILLAGE;Берека пгт;;Берека смт;;64110;;;
0000000722;0000000688;CITY;;;Більшовик;;;;;
0000000723;0001095216;VILLAGE;Верхний Бышкин село;;Верхній Бишкин село;;64120;;;
0000000724;0001095216;VILLAGE;Верхняя Орелька село;;Верхня Орілька село;;64133;;;
0000000725;0001095216;VILLAGE;Закутневка село;;Закутнівка село;;64150;;;
0000000726;0000000688;CITY;;;Картамиш;;;;;
0000000727;0000000688;CITY;;;Киселі;;;;;
0000000728;0000000688;CITY;;;Одрадове;;;;;
0000000729;0001095216;VILLAGE;Ржавчик село;;Ржавчик село;;64135;;;
0000000730;0001095216;VILLAGE;Суданка село;;Суданка село;;64140;;;
0000000731;0001095216;VILLAGE;Шульское село;;Шульське село;;64152;;;
0000000732;0000000366;SUBREGION;Раздольненский район;;Роздольненський район;;;;;
0000000733;0000000732;VILLAGE;Ботаническое село;;Ботанічне село;;96213;;;
0000000734;0000000732;VILLAGE;Огни село;;Вогні село;;96208;;;
0000000735;0000000732;VILLAGE;Воронки село;;Воронки село;;96271;;;
0000000736;0000000732;VILLAGE;Зимино село;;Зимине село;;96270;;;
0000000737;0000000732;VILLAGE;Котовское село;;Котовське село;;96208;;;
0000000738;0000000732;VILLAGE;Кропоткино село;;Кропоткіне село;;96212;;;
0000000739;0000000732;VILLAGE;Кукушкино село;;Кукушкіне село;;96236;;;
0000000740;0000000732;VILLAGE;Кумово село;;Кумове село;;96214;;;
0000000741;0000000732;VILLAGE;Нива село;;Нива село;;96208;;;
0000000742;0000000732;VILLAGE;Новоселовское пгт;;Новоселівське смт;;96274;;;
0000000743;0000000732;VILLAGE;Орловка село;;Орлівка село;;96251;;;
0000000744;0000000732;VILLAGE;Портовое село;;Портове село;;96211;;;
0000000745;0000000732;VILLAGE;Раздольное пгт;;Роздольне смт;;96200;;;
0000000746;0000000732;VILLAGE;Ручьи село;;Руч'ї село;;96220;;;
0000000747;0000000732;VILLAGE;Серебрянка село;;Серебрянка село;;96250;;;
0000000748;0000000732;VILLAGE;Сенокосное село;;Сінокісне село;;96241;;;
0000000749;0000000732;VILLAGE;Славное село;;Славне село;;96230;;;
0000000750;0000000732;VILLAGE;Славянское село;;Слов'янське село;;96233;;;
0000000751;0000000732;VILLAGE;Стерегущее село;;Стерегуще село;;96208;;;
0000000752;0000000732;VILLAGE;Чернышево село;;Чернишове село;;96210;;;
0000000753;0000000366;SUBREGION;Сакский район;;Сакський район;;;;;
0000000754;0000000753;VILLAGE;Великое село;;Велике село;;96527;;;
0000000755;0000000753;VILLAGE;Вересаево село;;Вересаєве село;;96524;;;
0000000756;0000000753;VILLAGE;Веселовка село;;Веселівка село;;96515;;;
0000000757;0000000753;CITY;;;Вітіне;;;;;
0000000758;0000000753;VILLAGE;Виноградово село;;Виноградове село;;96530;;;
0000000759;0000000753;VILLAGE;Владимировка село;;Володимирівка село;;96562;;;
0000000760;0000000753;VILLAGE;Воробьево село;;Воробйове село;;96513;;;
0000000761;0000000753;VILLAGE;Гаршино село;;Гаршине село;;96540;;;
0000000762;0000000753;VILLAGE;Геройское село;;Геройське село;;96564;;;
0000000763;0000000753;VILLAGE;Глинка село;;Глінка село;;96525;;;
0000000764;0000000753;VILLAGE;Добрушино село;;Добрушине село;;96510;;;
0000000765;0000000753;VILLAGE;Елизаветово село;;Єлизаветове село;;96511;;;
0000000766;0000000753;VILLAGE;Журавли село;;Журавлі село;;96544;;;
0000000767;0000000753;VILLAGE;Каменоломня село;;Каменоломня село;;96528;;;
0000000768;0000000753;VILLAGE;Карьерное поселок;;Кар'єрне селище;;96548;;;
0000000769;0000000753;VILLAGE;Кольцово село;;Кольцове село;;96522;;;
0000000770;0000000753;VILLAGE;Крайнее село;;Крайнє село;;96546;;;
0000000771;0000000753;VILLAGE;Крымское село;;Кримське село;;96533;;;
0000000772;0000000753;VILLAGE;Лесновка село;;Ліснівка село;;96560;;;
0000000773;0000000753;VILLAGE;Митяево село;;Митяєве село;;96542;;;
0000000774;0000000753;VILLAGE;Наташино село;;Наташине село;;96512;;;
0000000775;0000000753;VILLAGE;Новофедоровка пгт;;Новофедорівка смт;;96574;;;
0000000776;0000000753;VILLAGE;Орехово село;;Оріхове село;;96570;;;
0000000777;0000000753;VILLAGE;Орлянка село;;Орлянка село;;96540;;;
0000000778;0000000753;VILLAGE;Охотниково село;;Охотникове село;;96540;;;
0000000779;0000000753;VILLAGE;Прибрежное село;;Прибережне село;;96563;;;
0000000780;0000000753;VILLAGE;Ромашкино село;;Ромашкине село;;96516;;;
0000000781;0000000753;CITY;Саки;;Саки;;96505;;;
0000000782;0000000753;VILLAGE;Сизовка село;;Сизівка село;;96531;;;
0000000783;0000000753;VILLAGE;Степовое село;;Степове село;;96535;;;
0000000784;0000000753;VILLAGE;Стовбовое село;;Стовпове село;;96520;;;
0000000785;0000000753;VILLAGE;Суворовское село;;Суворовське село;;96526;;;
0000000786;0000000753;VILLAGE;Трудовое село;;Трудове село;;96547;;;
0000000787;0000000753;CITY;;;Чеботарка;;;;;
0000000788;0000000753;CITY;;;Шишкіне;;;;;
0000000789;0000000753;VILLAGE;Шелковичное село;;Шовковичне село;;96545;;;
0000000790;0000000753;VILLAGE;Штормово село;;Штормове село;;96550;;;
0000000791;0000000366;SUBREGION;;;Сімферополь, місто;;;;;
0000000795;0000000366;CITY;Симферополь;;Сімферополь;;95000;;;95492,95491,95493,95494
0000000792;0000000795;VILLAGE;Аграрное поселок;;Аграрне селище;;95492;;;
0000000793;0000000795;VILLAGE;Аэрофлотский поселок;;Аерофлотський селище;;95491;;;
0000000794;0000000795;VILLAGE;Гресовский поселок;;Гресівський селище;;95493;;;
0000000796;0000000366;SUBREGION;Симферопольский район;;Сімферопольський район;;;;;
0000000797;0000000796;VILLAGE;Аркадиевка село;;Аркадіївка село;;97540;;;
0000000798;0000000796;VILLAGE;Белоглинка село;;Білоглинка село;;97505;;;
0000000799;0000000796;VILLAGE;Верхнекурганное село;;Верхньокурганне село;;97524;;;
0000000800;0000000796;VILLAGE;Винницкое село;;Вінницьке село;;97549;;;
0000000801;0000000796;VILLAGE;Водное село;;Водне село;;97557;;;
0000000802;0000000796;VILLAGE;Демьяновка село;;Дем'янівка село;;97554;;;
0000000803;0000000796;VILLAGE;Денисовка село;;Денисівка село;;97534;;;
0000000804;0000000796;VILLAGE;Доброе село;;Добре село;;97571;;;
0000000805;0000000796;VILLAGE;Донское село;;Донське село;;97523;;;
0000000806;0000000796;VILLAGE;Дубки село;;Дубки село;;97561;;;
0000000807;0000000796;VILLAGE;Журавлевка село;;Журавлівка село;;97512;;;
0000000808;0000000796;VILLAGE;Залесье село;;Залісся село;;97567;;;
0000000809;0000000796;VILLAGE;Каштановое село;;Каштанове село;;97564;;;
0000000810;0000000796;VILLAGE;Кизиловка село;;Кизилівка село;;97565;;;
0000000811;0000000796;VILLAGE;Кленовка село;;Кленівка село;;97525;;;
0000000812;0000000796;VILLAGE;Кольчугино село;;Кольчугине село;;97551;;;
0000000813;0000000796;VILLAGE;Константиновка село;;Костянтинівка село;;97563;;;
0000000814;0000000796;VILLAGE;Красная Зорька село;;Красна Зорька село;;97516;;;
0000000815;0000000796;VILLAGE;Красновка село;;Краснівка село;;97530;;;
0000000816;0000000796;VILLAGE;Краснолесье село;;Краснолісся село;;97579;;;
0000000817;0000000796;VILLAGE;Курганное село;;Курганне село;;97540;;;
0000000818;0000000796;VILLAGE;Левадки село;;Левадки село;;97570;;;
0000000819;0000000796;VILLAGE;Лекарственное село;;Лікарственне село;;97557;;;
0000000820;0000000796;VILLAGE;Лесноселье село;;Лісносілля село;;97532;;;
0000000821;0000000796;VILLAGE;Лозовое село;;Лозове село;;97576;;;
0000000822;0000000796;VILLAGE;Мазанка село;;Мазанка село;;97530;;;
0000000823;0000000796;VILLAGE;Маленькое село;;Маленьке село;;97517;;;
0000000824;0000000796;VILLAGE;Николаевка пгт;;Миколаївка смт;;97546;;;
